user_name,country,review_title,review_description,designation,points,price,province,region_1,region_2,winery,variety
@vboone,US,Stone The Crows 2013 Three Twins Vineyard Cabernet Sauvignon (Napa Valley),"Made from a single clone, this wine delivers quiet explosions of clove, black currant and black pepper that flirt around a luxurious texture and unobtrusive oak, finding balance and integration amid plenty of complexity. Fully engaged and drinking nicely now, it'll stand up to further cellaring, through 2023.",Three Twins Vineyard,94,110.0,California,Napa Valley,Napa,Stone The Crows,Cabernet Sauvignon
@wawinereport,US,Alexander the Grape 2011 The Conqueror Klipsun Vineyards Red (Red Mountain),"This blend of Merlot, Cabernet Sauvignon and Syrah brings aromas of Mounds Bar, spice and cherry. The flavors are tightly wound, showing a mixture of fruit and barrel with a persistent finish. The oak rides heavy but there are good things going on.",The Conqueror Klipsun Vineyards,88,50.0,Washington,Red Mountain,Columbia Valley,Alexander the Grape,Cabernet Sauvignon
@vboone,US,Levendi 2013 River South Ranch Pinot Noir (Russian River Valley),"Opening with a bouquet of stemmy earth, lavender and the perfume of a rose garden, this supple, meaty wine is rich in red and blue fruit that's full bodied and concentrated. It finds a freshness in its tangy cranberry finish.",River South Ranch,91,45.0,California,Russian River Valley,Sonoma,Levendi,Zinfandel
@paulgwine ,US,Sineann 2009 Champoux Vineyard Merlot (Columbia Valley (WA)),"If any wine can blow away the thought that Merlot is a thin, wimpy, nondescript red, this is the wine. From the iconic Champoux Vineyard, it has magic and muscle, a broad and deep display of black fruits, coffee, licorice, dark chocolate, baking spices and beautifully built tannins. Explore and enjoy.",Champoux Vineyard,94,35.0,Washington,Columbia Valley (WA),Columbia Valley,Sineann,Chardonnay
@paulgwine ,US,Ramseyer 2009 Vintage Five Red (Yakima Valley),"This Bordeaux-style blend is mostly Cabernet Sauvignon, with small percentages of Cabernet Franc, Malbec and Merlot. It's high-toned, and it comes with a pungency that brightens the highly extracted, sweet-tasting berry fruit. It has lots of appeal, but you must like wines that have a volatile edge.",Vintage Five,90,42.0,Washington,Yakima Valley,Columbia Valley,Ramseyer,Syrah
@vboone,US,Jean Edwards 2013 Seventy Four-Forty One Cabernet Sauvignon (Napa Valley),"This 100% varietal wine is awash in chocolate and earthy truffle, richly layered and yet firm in structured tannin. With sizable, full-bodied weight, it begs for more time in bottle, a chance for the crisp red fruit lurking underneath the texture to focus further. Drink now through 2023.",Seventy Four-Forty One,93,65.0,California,Napa Valley,Napa,Jean Edwards,Cabernet Sauvignon
@paulgwine ,US,JM Cellars 2005 Columbia Valley Cuvée Red Red (Columbia Valley (WA)),"The Columbia Valley Cuvée is JM Cellars' Bordeaux blend of Cab, Merlot and Cab Franc.  Fragrant and seductive, spicy and deep, it's loaded with wild berry fruit flavors, dried herbs and hints of rock. The new oak is not intrusive, the acids are balanced, and the finish is light and smooth.",Columbia Valley Cuvée Red,88,32.0,Washington,Columbia Valley (WA),Columbia Valley,JM Cellars,Rhône-style Red Blend
@vboone,US,Mazzocco 2014 Fog Zinfandel (Russian River Valley),"This soft, robustly ripe wine shows a raisin-like prune character, tasting somewhat chalky on the palate.",Fog,83,34.0,California,Russian River Valley,Sonoma,Mazzocco,Chardonnay
@gordone_cellars,US,Vino Noceto NV Rosso Red (Amador County),"This rich but bracing dry wine is blended from Italian grape varieties. It has plenty of ripe plum and cherry shaded by black olive and savory herb nuances backed by moderate tannins. Unlike Noceto's other more elegant reds, this one is full bodied and ripe in flavor.",Rosso,89,18.0,California,Amador County,Sierra Foothills,Vino Noceto,Zinfandel
@wawinereport,US,Jones of Washington 2014 Estate Vineyards Chardonnay (Wahluke Slope),"Coming from a warm site in a warm vintage, this wine offers aromas of butter and baked apple. The palate yields lightly creamy flavors. The concentration is pulled back but what's there is quite pretty.",Estate Vineyards,86,14.0,Washington,Wahluke Slope,Columbia Valley,Jones of Washington,Merlot
@wawinereport,US,Snoqualmie 2015 Winemaker's Select Riesling (Columbia Valley (WA)),"The aromas seem to lack clarity, with white flower and orange rind notes struggling to get to the surface. It drinks medium sweet with abundant floral and orange-peel flavors that provide appeal.",Winemaker's Select,86,8.0,Washington,Columbia Valley (WA),Columbia Valley,Snoqualmie,Riesling
@paulgwine ,US,Columbia Winery 2003 Otis Vineyard Cabernet Sauvignon (Yakima Valley),"A fine Otis Cab, from Columbia's now departed winemaking team of David Lake and Robert Takahashi. It's rich and deep, scented with a luscious mix of fresh herbs. The fruit has a pleasing spiciness, sweet plum and cassis threaded with anise and sage. There seems to be more fruit concentration and less of the green, peppery character that Otis can bring in some vintages, but even now this is a very young wine (it was released in June of 2008) that should reward another few years of cellaring.",Otis Vineyard,91,28.0,Washington,Yakima Valley,Columbia Valley,Columbia Winery,Merlot
@mattkettmann,US,Ascencion 2014 Mayhem Syrah (Paso Robles),"Tangy boysenberry and elderberry fruit shows on the nose of this sultry bottling, along with thyme, potpourri and licorice. The flavors are more cooked than fresh, recalling charred blackberry, dried blueberry, leather and licorice. It's a hearty wine that consumes the entire palate.",Mayhem,90,56.0,California,Paso Robles,Central Coast,Ascencion,Pinot Noir
@mattkettmann,US,Le P'tit Paysan 2012 Jack's Hill Chardonnay (Monterey County),"The subtle scent of vanilla soufflé translates as a soft mouthfeel and buttered toast flavors, resulting in a wine ready for meals both casual (roast chicken and mashed potatoes) or upscale (nut-crusted halibut atop polenta). There's ample acidity, but it still falls in the traditional California Chardonnay camp.",Jack's Hill,90,22.0,California,Monterey County,Central Coast,Le P'tit Paysan,Chardonnay
@paulgwine ,US,Youngberg Hill Vineyards 2007 Jordan Block Pinot Noir (McMinnville),"A bit thin and astringent, yet with a powerful, clear focus that conjures up straight cranberry fruit flavors. Baking spices and a hint of cocoa penetrate through the hard shell of acid and tannin. Needs more time.",Jordan Block,86,40.0,Oregon,McMinnville,Willamette Valley,Youngberg Hill Vineyards,Pinot Noir
@mattkettmann,US,Vina Robles 2014 White 4 White (Paso Robles),"This genre-busting blend of 54% Viognier, 22% Vermentino, 15% Verdelho and 9% Sauvignon Blanc invites the nose with ripe red and pink apples, lime blossoms and zest and a shred of bubble gum. The quite-ripe palate sizzles with cider notes as well as more lime and Gala apple elements.",White 4,87,16.0,California,Paso Robles,Central Coast,Vina Robles,Chardonnay
@vboone,US,Vino Vargas 2012 RIo Ruso Pinot Noir (Russian River Valley),"Light in texture, this wine shows a fair amount of barrel influence aromatically. On the palate, it's similarly challenging to disregard the oak, which frames a mid-weight body marked by sour cherry.",RIo Ruso,87,45.0,California,Russian River Valley,Sonoma,Vino Vargas,Zinfandel
@vboone,US,Miro 2011 Silverwood Vineyard Cabernet Sauvignon (Pine Mountain-Cloverdale Peak),"This comes from a mountain-high vineyard atop a relatively new Sonoma County AVA that straddles into Mendocino County, too. Savory and herbal, the 100% Cab offers dark sour cherry and blackberry and plenty of tannin.",Silverwood Vineyard,87,28.0,California,Pine Mountain-Cloverdale Peak,Sonoma,Miro,Zinfandel
@vboone,US,D.R. Stephens 2014 Star Vineyard Estate Chardonnay (Rutherford),"This wine is heady in apple blossom and jasmine, deeply honeyed in color with an accompanying taste of honey and apple. Big on the nose, it impresses in surprising ways by being quite lean and well integrated on the palate, with a lingering heft of juicy ripeness on the finish.",Star Vineyard Estate,94,60.0,California,Rutherford,Napa,D.R. Stephens,Cabernet Sauvignon
@paulgwine ,US,Pamplin 2009 JRG Red Red (Columbia Valley (WA)),"Thoughtfully made and sourced from two excellent vineyards—Walla Walla's Seven Hills and Canoe Ridge in the Horse Heaven Hills American Viticultural Area—this is 75% Merlot, with smaller portions of Petit Verdot and Malbec. Black cherry, black olive, clean earth and fine tannins mark its passage across the palate. This has excellent balance and medium-term ageability.",JRG Red,91,30.0,Washington,Columbia Valley (WA),Columbia Valley,Pamplin,Chardonnay
@paulgwine ,US,Iota Cellars 2012 Pelos Sandberg Vineyard Pinot Noir (Eola-Amity Hills),"A scent of leathery funk inhabits this wine, yet never overtakes the balanced flavors. A mix of blueberry and cherry fills the palate with lush flavors, and highlights of coffee, mocha and salted caramel add further interest. It drinks as a more mature wine than the vintage date might suggest.",Pelos Sandberg Vineyard,89,42.0,Oregon,Eola-Amity Hills,Willamette Valley,Iota Cellars,Pinot Noir
@paulgwine ,US,Rex Hill 2013 La Colina Vineyard Pinot Noir (Willamette Valley),"Simply lovely, from start to finish, this is a wine of breathtaking purity. Fresh boysenberries, blueberries and cherries combine, with a seam of light herbs. It's grounded in dark, precise tannins, and finishes tasting of dark chocolate.",La Colina Vineyard,92,55.0,Oregon,Willamette Valley,Willamette Valley,Rex Hill,Pinot Noir
@vboone,US,Balletto 2014 BCD Vineyard Estate Grown Estate Bottled Pinot Noir (Russian River Valley),"Velvety-smooth and rich in red plum and strawberry, this medium-bodied, varietally honest wine is textured and complex. It's well-crafted and balanced, with a lingering finish.",BCD Vineyard Estate Grown Estate Bottled,90,42.0,California,Russian River Valley,Sonoma,Balletto,Zinfandel
@gordone_cellars,US,Steiner Family Vineyards 2012 Free Bird Zinfandel (El Dorado),"Smooth and well balanced, this medium-bodied wine combines light cinnamon and cherry aromas with rich plum flavors. It has a good harmony between bright acidity and ripe fruitiness.",Free Bird,87,20.0,California,El Dorado,Sierra Foothills,Steiner Family Vineyards,Zinfandel
@paulgwine ,US,Brick House 2014 Cuvée du Tonnelier Pinot Noir (Ribbon Ridge),"What differentiates this offering is the block selection—all Pommard clone—and a higher (30%) proportion of new cooperage. Warm and generous fruit flavors bring strawberry and cherry in a lushly textured wine that refreshes as it delights. The finish adds extended notes of lemon custard, orange flan and a lick of caramel.",Cuvée du Tonnelier,92,48.0,Oregon,Ribbon Ridge,Willamette Valley,Brick House,Pinot Noir
@mattkettmann,US,Tortoise Creek 2015 Cuvee Jeane Sauvignon Blanc (Central Coast),"This bottling's slightly dank nose recalls the front lawn being cut on a hot summer day, but a warmer, more inviting peach and nectarine fruit component awaits in the background. The palate is tangy with sharp lime peels and a bit tarry.",Cuvee Jeane,85,12.0,California,Central Coast,Central Coast,Tortoise Creek,Pinot Noir
@mattkettmann,US,Bonny Doon 2011 Le Cigare Volant Red (Central Coast),"Randall Grahm's blend of 37% Mourvèdre, 34% Grenache, 20% Syrah and 9% Cinsault offers intriguing asphalt, black pepper, boysenberry and a tiny bit of barnyard funk on the nose. It's dark and brooding, with flavors of black pepper, leather and black fruits on the palate, but rather light and lean in texture, with a solid amount of tannic grip.",Le Cigare Volant,93,45.0,California,Central Coast,Central Coast,Bonny Doon,Pinot Noir
@vboone,US,Landmark 2012 Rodgers Creek Vineyard Pinot Noir (Sonoma Coast),"There's a fresh, juicy sense of dark cherry and cranberry in this medium-bodied wine. A lurking forested, mushroomy earthiness hovers around it as well, the finish awash in rich, dark toasty oak accented by notes of chocolate.",Rodgers Creek Vineyard,88,50.0,California,Sonoma Coast,Sonoma,Landmark,Pinot Noir
@mattkettmann,US,Cebada 2014 Estate Grown Rosé of Pinot Noir (Santa Ynez Valley),"Very light pink, this rosé offers extremely pleasant and approachable aromas of nectarine, pluot, plum, lime and a dusting of vanilla. These give way to a light and bright palate, where lime zest cuts through a bubble gum core. Yeasty notes adds further nuance.",Estate Grown Rosé of,92,28.0,California,Santa Ynez Valley,Central Coast,Cebada,Bordeaux-style Red Blend
@mattkettmann,US,Buttonwood 2013 Signature Blend Sauvignon Blanc (Santa Ynez Valley),"Just-squeezed lime mixes with soda for a light, refreshing aroma on this wine from the longtime Sauv Blanc producer in the middle of the Santa Ynez Valley. The palate is all citrus, with lime sorbet and lemon-pith flavors.",Signature Blend,88,16.0,California,Santa Ynez Valley,Central Coast,Buttonwood,Sauvignon Blanc
@mattkettmann,US,No Limit 2010 All-In Sawyer Lindquist Vineyard Syrah (Edna Valley),"This wine shows roasted beef with blackberry crust, fresh-cracked black pepper and tarry asphalt on the nose. The asphalt and charred meat play strongly on the heavy-duty palate that also offers blackberry balsamic reduction. It's brawny and burly, perhaps too much so for the everyday drinker.",All-In Sawyer Lindquist Vineyard,90,60.0,California,Edna Valley,Central Coast,No Limit,Pinot Noir
@paulgwine ,US,Dobbes Family Estate 2012 Meyer Vineyard Pinot Noir (Dundee Hills),"Dobbes' top wines are the single vineyard cuvées such as this, an aromatic, dark and dense compilation of purple and black fruits. Accents of cola, coffee and tobacco are nicely knit together, and it's made for near-term enjoyment. Drink now through 2020.",Meyer Vineyard,90,65.0,Oregon,Dundee Hills,Willamette Valley,Dobbes Family Estate,Pinot Noir
